"brainregion","disease","count"
"Structure of thalamic fasciculus","Lubs X-linked mental retardation syndrome","30078"
"Structure of thalamic fasciculus","Fragile X Tremor Ataxia Syndrome","30079"
"Structure of thalamic fasciculus","Idiopathic pneumonia syndrome","30080"
"Structure of thalamic fasciculus","Creutzfeldt-Jakob Disease, Sporadic","30081"
"Structure of thalamic fasciculus","Fetal Alcohol Spectrum Disorders","30082"
"Structure of thalamic fasciculus","Coffin-Siris syndrome","30083"
"Structure of thalamic fasciculus","Congenital chromosomal disease","30084"
"Structure of thalamic fasciculus","Tic disorder","30085"
"Structure of thalamic fasciculus","Olmsted syndrome","30086"
"Structure of thalamic fasciculus","Recurrent disease","30087"
"Structure of thalamic fasciculus","Nicolaides Baraitser syndrome","30088"
"Structure of thalamic fasciculus","Mannosidase Deficiency Diseases","30089"
"Structure of thalamic fasciculus","Tay-Sachs Disease","30090"
"Structure of thalamic fasciculus","Lennox-Gastaut syndrome","30091"
"Structure of thalamic fasciculus","Cerebrovascular Disorders","30092"
"Structure of thalamic fasciculus","Behavior Disorders","30093"
"Structure of thalamic fasciculus","Kartagener Syndrome","30094"
"Structure of thalamic fasciculus","Prostatic Diseases","30095"
"Structure of thalamic fasciculus","Restless Legs Syndrome","30096"
"Structure of thalamic fasciculus","Muckle-Wells Syndrome","30097"
"Structure of thalamic fasciculus","Schizotypal Personality Disorder","30098"
"Structure of thalamic fasciculus","Tangier Disease","30099"
"Structure of thalamic fasciculus","Pyruvate Dehydrogenase Complex Deficiency Disease","30100"
"Structure of thalamic fasciculus","Bilateral cataracts (disorder)","30101"
"Structure of thalamic fasciculus","Stiff-Person Syndrome","30102"
"Structure of thalamic fasciculus","Renal glomerular disease","30103"
"Structure of thalamic fasciculus","Speech and language disorder","30104"
"Structure of paraventricular nucleus","Developmental delay (disorder)","30105"
"Structure of paraventricular nucleus","Kallmann Syndrome","30106"
"Structure of paraventricular nucleus","Lysosomal Storage Diseases","30107"
"Structure of paraventricular nucleus","Williams Syndrome","30108"
"Structure of paraventricular nucleus","Familial Alzheimer Disease (FAD)","30109"
"Structure of paraventricular nucleus","Prader-Willi Syndrome","30110"
"Structure of paraventricular nucleus","Machado-Joseph Disease","30111"
"Structure of paraventricular nucleus","Gilles de la Tourette syndrome","30112"
"Structure of paraventricular nucleus","Gaucher Disease","30113"
"Structure of paraventricular nucleus","Communicable Diseases","30114"
"Structure of paraventricular nucleus","Prion Diseases","30115"
"Structure of paraventricular nucleus","Pelizaeus-Merzbacher Disease","30116"
"Structure of paraventricular nucleus","Movement Disorders","30117"
"Structure of paraventricular nucleus","Klinefelter Syndrome","30118"
"Structure of paraventricular nucleus","Virus Diseases","30119"
"Structure of paraventricular nucleus","Niemann-Pick disease, type C2","30120"
"Structure of paraventricular nucleus","Bardet-Biedl Syndrome","30121"
"Structure of paraventricular nucleus","Neuromuscular Diseases","30122"
"Structure of paraventricular nucleus","22q13.3 Deletion Syndrome","30123"
"Structure of paraventricular nucleus","Mitochondrial Diseases","30124"
"Structure of paraventricular nucleus","Pancreatic Diseases","30125"
"Structure of paraventricular nucleus","Rabies (disorder)","30126"
"Structure of paraventricular nucleus","Rubinstein-Taybi Syndrome","30127"
"Structure of paraventricular nucleus","Dyskinetic syndrome","30128"
"Structure of paraventricular nucleus","Attention Deficit Disorder","30129"
"Structure of paraventricular nucleus","Creutzfeldt-Jakob disease","30130"
"Structure of paraventricular nucleus","Cohen syndrome","30131"
"Structure of paraventricular nucleus","Lesch-Nyhan Syndrome","30132"
"Structure of paraventricular nucleus","Rare Diseases","30133"
"Structure of paraventricular nucleus","Thyroid Diseases","30134"
"Structure of paraventricular nucleus","Menkes Kinky Hair Syndrome","30135"
"Structure of paraventricular nucleus","Language Disorders","30136"
"Structure of paraventricular nucleus","Degenerative disorder","30137"
"Structure of paraventricular nucleus","Chorea Acanthocytosis Syndrome","30138"
"Structure of paraventricular nucleus","Gerstmann-Straussler-Scheinker Disease","30139"
"Structure of paraventricular nucleus","Lens Diseases","30140"
"Structure of paraventricular nucleus","Metabolic Syndrome X","30141"
"Structure of paraventricular nucleus","Mobius Syndrome","30142"
"Structure of paraventricular nucleus","Timothy syndrome","30143"
"Structure of paraventricular nucleus","Zika virus disease (disorder)","30144"
"Structure of paraventricular nucleus","Shprintzen syndrome","30145"
"Structure of paraventricular nucleus","Testicular Diseases","30146"
"Structure of paraventricular nucleus","Alexander Disease","30147"
"Structure of paraventricular nucleus","Noonan Syndrome","30148"
"Structure of paraventricular nucleus","Nijmegen Breakage Syndrome","30149"
"Structure of paraventricular nucleus","DiGeorge Syndrome","30150"
"Structure of paraventricular nucleus","Canavan Disease","30151"
"Structure of paraventricular nucleus","Speech Disorders","30152"
"Structure of paraventricular nucleus","Opitz-Frias syndrome","30153"
"Structure of paraventricular nucleus","Cerebellar Diseases","30154"
"Structure of paraventricular nucleus","Sandhoff Disease","30155"
"Structure of paraventricular nucleus","Pick Disease of the Brain","30156"
"Structure of paraventricular nucleus","Allan-Herndon-Dudley syndrome","30157"
"Structure of paraventricular nucleus","Neoplastic disease","30158"
"Structure of paraventricular nucleus","Glycogen storage disease type II","30159"
"Structure of paraventricular nucleus","other psychiatric disorders","30160"
"Structure of paraventricular nucleus","Developmental reading disorder","30161"
"Structure of paraventricular nucleus","Cockayne Syndrome","30162"
"Structure of paraventricular nucleus","Fabry Disease","30163"
"Structure of paraventricular nucleus","Acute infectious disease","30164"
"Structure of paraventricular nucleus","Inflammatory Bowel Diseases","30165"
"Structure of paraventricular nucleus","CHARGE Syndrome","30166"
"Structure of paraventricular nucleus","Panic Disorder","30167"
"Structure of paraventricular nucleus","Gardner Syndrome","30168"
"Structure of paraventricular nucleus","Mowat-Wilson syndrome","30169"
"Structure of paraventricular nucleus","Bone Diseases","30170"
"Structure of paraventricular nucleus","Usher Syndrome","30171"
"Structure of paraventricular nucleus","Congenital Disorders","30172"
"Structure of paraventricular nucleus","Autoimmune Diseases","30173"
"Structure of paraventricular nucleus","Niemann-Pick Diseases","30174"
"Structure of paraventricular nucleus","Hallervorden-Spatz Syndrome","30175"
"Structure of paraventricular nucleus","Uterine Diseases","30176"
"Structure of paraventricular nucleus","Hereditary Neurodegenerative Disorder","30177"
"Structure of paraventricular nucleus","Leigh Disease","30178"
"Structure of paraventricular nucleus","Demyelinating Diseases","30179"
"Structure of paraventricular nucleus","22q11 Deletion Syndrome","30180"
"Structure of paraventricular nucleus","Chimera (disorder)","30181"
"Structure of paraventricular nucleus","Idiopathic disease","30182"
"Structure of paraventricular nucleus","Premature aging syndrome","30183"
"Structure of paraventricular nucleus","Chronic Fatigue Syndrome","30184"
"Structure of paraventricular nucleus","Cornelia De Lange Syndrome","30185"
"Structure of paraventricular nucleus","Camurati-Engelmann Syndrome","30186"
"Structure of paraventricular nucleus","Oculorespiratory syndrome","30187"
"Structure of paraventricular nucleus","Substance Use Disorders","30188"
"Structure of paraventricular nucleus","Nose Diseases","30189"
"Structure of paraventricular nucleus","Memory Disorders","30190"
"Structure of paraventricular nucleus","Andersen Syndrome","30191"
"Structure of paraventricular nucleus","Lubs X-linked mental retardation syndrome","30192"
"Structure of paraventricular nucleus","Fragile X Tremor Ataxia Syndrome","30193"
"Structure of paraventricular nucleus","Creutzfeldt-Jakob Disease, Sporadic","30194"
"Structure of paraventricular nucleus","Fetal Alcohol Spectrum Disorders","30195"
"Structure of paraventricular nucleus","Coffin-Siris syndrome","30196"
"Structure of paraventricular nucleus","Congenital chromosomal disease","30197"
"Structure of paraventricular nucleus","Tic disorder","30198"
"Structure of paraventricular nucleus","Olmsted syndrome","30199"
"Structure of paraventricular nucleus","Nicolaides Baraitser syndrome","30200"
"Structure of paraventricular nucleus","Mannosidase Deficiency Diseases","30201"
"Structure of paraventricular nucleus","Tay-Sachs Disease","30202"
"Structure of paraventricular nucleus","Lennox-Gastaut syndrome","30203"
"Structure of paraventricular nucleus","Behavior Disorders","30204"
"Structure of paraventricular nucleus","Kartagener Syndrome","30205"
"Structure of paraventricular nucleus","Prostatic Diseases","30206"
"Structure of paraventricular nucleus","Muckle-Wells Syndrome","30207"
"Structure of paraventricular nucleus","Schizotypal Personality Disorder","30208"
"Structure of paraventricular nucleus","Tangier Disease","30209"
"Structure of paraventricular nucleus","Pyruvate Dehydrogenase Complex Deficiency Disease","30210"
"Structure of paraventricular nucleus","Bilateral cataracts (disorder)","30211"
"Structure of paraventricular nucleus","Speech and language disorder","30212"
"Structure of subiculum hippocampi","Pervasive Development Disorder","30213"
"Structure of subiculum hippocampi","Parkinson Disease","30214"
"Structure of subiculum hippocampi","Autism Spectrum Disorders","30215"
"Structure of subiculum hippocampi","Neurodevelopmental disorder","30216"
"Structure of subiculum hippocampi","Huntington Disease","30217"
"Structure of subiculum hippocampi","Syndrome","30218"
"Structure of subiculum hippocampi","Disorder nervous system","30219"
"Structure of subiculum hippocampi","Disorders, Mental","30220"
"Structure of subiculum hippocampi","Rett Syndrome","30221"
"Structure of subiculum hippocampi","Bipolar Disorder","30222"
"Structure of subiculum hippocampi","Down Syndrome","30223"
"Structure of subiculum hippocampi","Disease Progression","30224"
"Structure of subiculum hippocampi","Liver diseases","30225"
"Structure of subiculum hippocampi","Fragile X Syndrome","30226"
"Structure of subiculum hippocampi","Parkinsonian Disorders","30227"
"Structure of subiculum hippocampi","Hereditary Diseases","30228"
"Structure of subiculum hippocampi","Feline urological syndrome","30229"
"Structure of subiculum hippocampi","Ataxia as late effect of cerebrovascular disease","30230"
"Structure of subiculum hippocampi","Brain Diseases","30231"
"Structure of subiculum hippocampi","Major Depressive Disorder","30232"
"Structure of subiculum hippocampi","Kallmann Syndrome","30233"
"Structure of subiculum hippocampi","Motor Neuron Disease","30234"
"Structure of subiculum hippocampi","Lysosomal Storage Diseases","30235"
"Structure of subiculum hippocampi","Williams Syndrome","30236"
"Structure of subiculum hippocampi","Dystonia Disorders","30237"
"Structure of subiculum hippocampi","Familial Alzheimer Disease (FAD)","30238"
"Structure of subiculum hippocampi","Prader-Willi Syndrome","30239"
"Structure of subiculum hippocampi","Machado-Joseph Disease","30240"
"Structure of subiculum hippocampi","Gilles de la Tourette syndrome","30241"
"Structure of subiculum hippocampi","Cognition Disorders","30242"
"Structure of subiculum hippocampi","Mood Disorders","30243"
"Structure of subiculum hippocampi","Gaucher Disease","30244"
"Structure of subiculum hippocampi","Lewy Body Disease","30245"
"Structure of subiculum hippocampi","Communicable Diseases","30246"
"Structure of subiculum hippocampi","Prion Diseases","30247"
"Structure of subiculum hippocampi","Obsessive-Compulsive Disorder","30248"
"Structure of subiculum hippocampi","Pelizaeus-Merzbacher Disease","30249"
"Structure of subiculum hippocampi","Movement Disorders","30250"
"Structure of subiculum hippocampi","Klinefelter Syndrome","30251"
"Structure of subiculum hippocampi","Virus Diseases","30252"
"Structure of subiculum hippocampi","Psychotic Disorders","30253"
"Structure of subiculum hippocampi","Idiopathic Hypereosinophilic Syndrome","30254"
"Structure of subiculum hippocampi","Niemann-Pick disease, type C2","30255"
"Structure of subiculum hippocampi","Shy-Drager Syndrome","30256"
"Structure of subiculum hippocampi","Bardet-Biedl Syndrome","30257"
"Structure of subiculum hippocampi","Angelman Syndrome","30258"
"Structure of subiculum hippocampi","Lung diseases","30259"
"Structure of subiculum hippocampi","Fetal Alcohol Syndrome","30260"
"Structure of subiculum hippocampi","Neuromuscular Diseases","30261"
"Structure of subiculum hippocampi","Lafora Disease","30262"
"Structure of subiculum hippocampi","22q13.3 Deletion Syndrome","30263"
"Structure of subiculum hippocampi","Diseases of inner ear","30264"
"Structure of subiculum hippocampi","CNS disorder","30265"
"Structure of subiculum hippocampi","Mild cognitive disorder","30266"
"Structure of subiculum hippocampi","Mitochondrial Diseases","30267"
"Structure of subiculum hippocampi","Pancreatic Diseases","30268"
"Structure of subiculum hippocampi","Rabies (disorder)","30269"
"Structure of subiculum hippocampi","DISORDERS OF THE OPTIC NERVE","30270"
"Structure of subiculum hippocampi","Rubinstein-Taybi Syndrome","30271"
"Structure of subiculum hippocampi","Dyskinetic syndrome","30272"
"Structure of subiculum hippocampi","Attention Deficit Disorder","30273"
"Structure of subiculum hippocampi","Creutzfeldt-Jakob disease","30274"
"Structure of subiculum hippocampi","Cohen syndrome","30275"
"Structure of subiculum hippocampi","Lesch-Nyhan Syndrome","30276"
"Structure of subiculum hippocampi","Disorder of pineal gland","30277"
"Structure of subiculum hippocampi","Rare Diseases","30278"
"Structure of subiculum hippocampi","Thyroid Diseases","30279"
"Structure of subiculum hippocampi","Menkes Kinky Hair Syndrome","30280"
"Structure of subiculum hippocampi","Language Disorders","30281"
"Structure of subiculum hippocampi","Hashimoto Disease","30282"
"Structure of subiculum hippocampi","Degenerative disorder","30283"
"Structure of subiculum hippocampi","Chorea Acanthocytosis Syndrome","30284"
"Structure of subiculum hippocampi","Gerstmann-Straussler-Scheinker Disease","30285"
"Structure of subiculum hippocampi","Lens Diseases","30286"
"Structure of subiculum hippocampi","Metabolic Syndrome X","30287"
